osm_id,name,latitude,longitude,source_trail_length (in meters),STATE,STATEFIPS,COUNTY,NATFOREST,route_names,walking_distances (in kilometers),ACCESS_TYP,PARK_NAME,PARK_URL,SUID_NMA,MNG_AG_ID,MNG_AGENCY,MNG_AG_LEV,MNG_AG_TYP,AGNCY_WEB,LAYER,ACRES,LABEL_NAME
49417582,,33.7821312003,-118.294135,904.803276847,,6,,,"550(Los Angeles County Metropolitan Transportation Authority),550(Los Angeles County Metropolitan Transportation Authority),","0.592,0.599,",Open Access,Ken Malloy Harbor Regional Park,http://www.laparks.org/dos/parks/facility/kenMalloyHarborPk.htm,5694,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,291.814,Ken Malloy Harbor RP
49831354,,34.0554959004,-118.1827268,14.8151750923,,6,,,"DASH El Sereno/City Terrace(Los Angeles Department of Transportation),DASH El Sereno/City Terrace(Los Angeles Department of Transportation),70(Los Angeles County Metropolitan Transportation Authority),71(Los Angeles County Metropolitan Transportation Aut","0.041,0.049,0.06,0.06,0.06,",,,,,,,,,,,,
50054262,Barkentine Trail,33.7508438996,-118.3854105,511.879827303,,6,,,"344(Los Angeles County Metropolitan Transportation Authority),Gold(Palos Verdes Peninsula Transit Authority),Orange(Palos Verdes Peninsula Transit Authority),","0.755,0.79,0.79,",Open Access,Three Sisters Preserve,,29514,2088,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Special District,98.373,Three Sisters Preserve
50054301,,33.7451024002,-118.3915844,467.885654597,,6,,,"344(Los Angeles County Metropolitan Transportation Authority),344(Los Angeles County Metropolitan Transportation Authority),Gold(Palos Verdes Peninsula Transit Authority),Orange(Palos Verdes Peninsula Transit Authority),","0.061,0.033,0.091,0.091,",,,,,,,,,,,,
50799428,Frederick Street,34.0043626001,-118.4665851,219.493107124,,6,,,"R3(Big Blue Bus),3(Big Blue Bus),3(Big Blue Bus),R3(Big Blue Bus),3(Big Blue Bus),","0.539,0.539,0.518,0.518,0.661,",,,,,,,,,,,,
51128976,,34.2367846001,-118.5291454,109.669708284,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority","0.338,0.308,0.308,0.338,0.338,0.338,",,,,,,,,,,,,
51128977,,34.2359953002,-118.5291518,109.246153679,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority","0.426,0.396,0.396,0.426,0.426,0.426,",,,,,,,,,,,,
51128978,,34.2381218003,-118.5289067,94.198237533,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority","0.461,0.433,0.433,0.461,0.461,0.461,",,,,,,,,,,,,
51128980,,34.2386695998,-118.5289119,29.3627376973,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority","0.522,0.494,0.494,0.522,0.522,0.522,",,,,,,,,,,,,
51128983,,34.2378934004,-118.5289026,117.848520763,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority","0.434,0.406,0.406,0.434,0.434,0.434,",,,,,,,,,,,,
51128984,,34.2388119004,-118.5300879,41.6073180425,,6,,,"166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority","0.538,0.538,0.55,0.55,0.668,0.668,",,,,,,,,,,,,
51128985,,34.2378922996,-118.5291212,52.7724396051,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority","0.452,0.424,0.424,0.452,0.452,0.452,",,,,,,,,,,,,
51128986,,34.2378920001,-118.5291642,122.83325206,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority","0.455,0.427,0.427,0.455,0.455,0.455,",,,,,,,,,,,,
51128987,,34.2378867004,-118.5301686,20.6290931519,,6,,,"166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority","0.375,0.375,0.387,0.387,0.548,",,,,,,,,,,,,
51128989,,34.2380804,-118.5296945,120.205600776,,6,,,"166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),239(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority","0.439,0.439,0.527,0.451,0.451,",,,,,,,,,,,,
51128990,,34.2415035003,-118.5301017,62.3469710318,,6,,,"167(Los Angeles County Metropolitan Transportation Authority),744(Los Angeles County Metropolitan Transportation Authority),","0.727,0.727,",,,,,,,,,,,,
51128991,,34.2389711002,-118.5289147,190.267942112,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority","0.556,0.528,0.528,0.556,0.556,0.556,",,,,,,,,,,,,
51128992,,34.2375519997,-118.5298267,81.4078956019,,6,,,"166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority","0.503,0.503,0.515,0.515,0.451,",,,,,,,,,,,,
51128993,,34.2367785,-118.5315835,148.779415503,,6,,,"166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority","0.184,0.184,0.172,0.172,0.747,0.747,",,,,,,,,,,,,
51128995,,34.2373613003,-118.5317308,93.8647911515,,6,,,"166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority","0.236,0.236,0.224,0.224,0.669,0.669,",,,,,,,,,,,,
51128996,,34.2378834997,-118.5307641,140.518117801,,6,,,"166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority","0.32,0.32,0.332,0.332,0.703,0.703,",,,,,,,,,,,,
51128999,,34.2367845003,-118.5291963,117.586391676,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority","0.341,0.311,0.311,0.341,0.341,0.341,",,,,,,,,,,,,
51129191,,34.2391637998,-118.5296712,56.4348468606,,6,,,"166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),239(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority","0.563,0.563,0.619,0.575,0.575,",,,,,,,,,,,,
51129192,,34.2392083998,-118.5296712,96.7540325609,,6,,,"166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),239(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority","0.565,0.565,0.621,0.577,0.577,",,,,,,,,,,,,
51129193,,34.2391555998,-118.5289523,58.2977665342,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),166/364(Los Angeles County Metropolitan Transportation Authority","0.578,0.55,0.55,0.578,0.578,0.578,",,,,,,,,,,,,
51129845,,34.2436077997,-118.510652,51.5907038255,,6,,,"167(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),","0.157,0.119,",,,,,,,,,,,,
51129876,,34.2448916997,-118.511196,49.5326263212,,6,,,"167(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),","0.21,0.248,0.577,",,,,,,,,,,,,
51129879,,34.2448029996,-118.511618,38.8630825317,,6,,,"167(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),","0.238,0.276,0.524,",,,,,,,,,,,,
51129913,,34.2378023998,-118.5021222,36.0251791321,,6,,,"236(Los Angeles County Metropolitan Transportation Authority),Commuter Express 573(Los Angeles Department of Transportation),Commuter Express 574(Los Angeles Department of Transportation),236(Los Angeles County Metropolitan Transportation Authority),","0.181,0.227,0.227,0.255,",,,,,,,,,,,,
51130180,,34.2180568004,-118.5014361,37.8111856394,,6,,,"236(Los Angeles County Metropolitan Transportation Authority),236(Los Angeles County Metropolitan Transportation Authority),152/353(Los Angeles County Metropolitan Transportation Authority),","0.252,0.321,0.412,",,,,,,,,,,,,
51736789,,34.2491389,-118.5245646,20.9712618087,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),239(Los Angeles County Metropolitan Transportation Authority),","0.629,0.637,",,,,,,,,,,,,
51736790,,34.2493756996,-118.5244187,29.3320010081,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),239(Los Angeles County Metropolitan Transportation Authority),","0.64,0.648,",,,,,,,,,,,,
51736791,,34.2495761999,-118.5244312,14.0515465119,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),239(Los Angeles County Metropolitan Transportation Authority),","0.663,0.671,",,,,,,,,,,,,
51736792,,34.2493091003,-118.5240915,47.8006823209,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),239(Los Angeles County Metropolitan Transportation Authority),","0.692,0.7,",,,,,,,,,,,,
51736793,,34.2492537003,-118.5247795,71.6220796725,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),239(Los Angeles County Metropolitan Transportation Authority),","0.657,0.665,",,,,,,,,,,,,
51736796,,34.2482116999,-118.5237147,33.8054640991,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.672,",,,,,,,,,,,,
51736797,,34.2484644004,-118.5236503,44.5543825105,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.706,",,,,,,,,,,,,
51736798,,34.2482515003,-118.5244354,12.368710173,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.515,",,,,,,,,,,,,
51736800,,34.2484167004,-118.5246673,4.1551853985,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.551,",,,,,,,,,,,,
51736801,,34.2481794997,-118.5240674,52.0126757757,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.535,",,,,,,,,,,,,
51736802,,34.2478746997,-118.5241049,4.72675718989,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.566,",,,,,,,,,,,,
51736804,,34.2477914998,-118.5240642,23.1269808261,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.578,",,,,,,,,,,,,
51736805,,34.2478103999,-118.5238823,10.2102122983,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.596,",,,,,,,,,,,,
51736806,,34.2477592996,-118.5238845,79.5439389188,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.602,",,,,,,,,,,,,
51736807,,34.2474922,-118.5245515,119.61026347,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.452,",,,,,,,,,,,,
51736809,,34.2479279,-118.5244214,205.923627094,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.478,",,,,,,,,,,,,
51736810,,34.2496716,-118.5244617,141.742987606,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),239(Los Angeles County Metropolitan Transportation Authority),","0.674,0.682,",,,,,,,,,,,,
51736811,,34.2486462002,-118.5246025,75.8646866443,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),239(Los Angeles County Metropolitan Transportation Authority),","0.574,0.582,",,,,,,,,,,,,
51736812,,34.2480520999,-118.5245968,70.4773021648,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.51,",,,,,,,,,,,,
51736814,,34.2472051004,-118.5243275,7.77282249766,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.472,",,,,,,,,,,,,
51736816,,34.2472327996,-118.523889,8.52289625978,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.428,",,,,,,,,,,,,
51736818,,34.2472470997,-118.5242057,29.1145734998,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.458,",,,,,,,,,,,,
51736821,,34.2473214997,-118.5244912,7.96762821861,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.473,",,,,,,,,,,,,
51736823,,34.2476396996,-118.5242986,12.8519928014,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.448,",,,,,,,,,,,,
51736824,,34.2468913998,-118.5244845,5.92339360324,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.514,",,,,,,,,,,,,
51736825,,34.2467893996,-118.5243369,5.71527651937,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.515,",,,,,,,,,,,,
51736829,,34.246918,-118.524345,125.502379264,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.5,",,,,,,,,,,,,
51736830,,34.2471884998,-118.5238488,49.0837051677,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.428,",,,,,,,,,,,,
51736831,,34.2466230997,-118.5251724,14.3438986611,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.602,",,,,,,,,,,,,
51736836,,34.2479311996,-118.5245166,163.821422518,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),","0.486,",,,,,,,,,,,,
52638926,Palos Verdes Cross Country Course,33.7781396997,-118.4126005,182.114885973,,6,,,"Silver(Palos Verdes Peninsula Transit Authority),Silver(Palos Verdes Peninsula Transit Authority),Blue(Palos Verdes Peninsula Transit Authority),Silver(Palos Verdes Peninsula Transit Authority),White(Palos Verdes Peninsula Transit Authority),","0.625,0.509,0.567,0.567,0.567,",,,,,,,,,,,,
52638929,,33.7784109001,-118.4097239,124.965908207,,6,,,"Blue(Palos Verdes Peninsula Transit Authority),Silver(Palos Verdes Peninsula Transit Authority),White(Palos Verdes Peninsula Transit Authority),Silver(Palos Verdes Peninsula Transit Authority),Silver(Palos Verdes Peninsula Transit Authority),","0.197,0.197,0.197,0.257,0.53,",,,,,,,,,,,,
52639020,,33.7821175,-118.3999973,65.3729470296,,6,,,"Silver(Palos Verdes Peninsula Transit Authority),Silver(Palos Verdes Peninsula Transit Authority),Blue(Palos Verdes Peninsula Transit Authority),","0.476,0.501,0.612,",Open Access,Palos Verdes Estates City Parkland,,8389,1244,"Palos Verdes Estates, City of",City,City Agency,http://www.pvestates.org/,City,411.178,Palos Verdes Estates City Parkland
53435188,,34.0369121001,-117.0540719,59.0627937961,,6,,,"310(OmniTrans),309(OmniTrans),","0.316,0.614,",,,,,,,,,,,,
53435189,,34.0376870001,-117.0538674,115.317081391,,6,,,"310(OmniTrans),","0.299,",,,,,,,,,,,,
53435192,,34.0382074998,-117.0523875,116.255908048,,6,,,"309(OmniTrans),","0.784,",,,,,,,,,,,,
53435196,,34.0388486004,-117.0527165,463.096811034,,6,,,"309(OmniTrans),","0.729,",,,,,,,,,,,,
55292240,Serrano Creek Trail,33.6639356996,-117.6685279,1001.72911769,,6,,,"480(Orange County Transportation Authority),177(Orange County Transportation Authority),177(Orange County Transportation Authority),480(Orange County Transportation Authority),","0.341,0.358,0.274,0.274,",,,,,,,,,,,,
55292260,Serrano Creek Trail,33.6699913997,-117.6609503,205.395161478,,6,,,"177(Orange County Transportation Authority),177(Orange County Transportation Authority),177(Orange County Transportation Authority),","0.172,0.426,0.689,",,,,,,,,,,,,
